"'=== Task 1: Monthly late rate overall and by ship_mode (Apr-Jun 2025) ==='"
"=== Task 1: Monthly late rate overall and by ship_mode (Apr-Jun 2025) ==="
order_month,ship_mode,total_orders,late_rate
56,16,SKU00021,15,USD,2024-01-08,14.19,USD,13.0548,195.822
57,13,SKU00015,2,EUR,2024-01-08,9.1,EUR,9.1,18.2
62,9,SKU00021,10,EUR,2024-01-09,13.46,EUR,13.46,134.6
63,10,SKU00027,14,EUR,2024-01-09,9.01,EUR,9.01,126.14
64,2,SKU00036,17,EUR,2024-01-09,7.37,EUR,7.37,125.29
69,18,SKU00040,18,EUR,2024-01-10,27.42,EUR,27.42,493.56
72,11,SKU00008,11,EUR,2024-01-11,13.18,EUR,13.18,144.98
73,10,SKU00020,7,EUR,2024-01-11,22.43,EUR,22.43,157.01
77,6,SKU00031,8,USD,2024-01-11,13.54,USD,12.4568,99.6544
78,14,SKU00036,15,USD,2024-01-11,7.44,USD,6.8448,102.672
81,11,SKU00033,38,EUR,2024-01-11,6.96,EUR,6.96,264.48
82,6,SKU00020,18,EUR,2024-01-12,23.5,EUR,23.5,423.0
84,11,SKU00022,16,USD,2024-01-12,11.43,USD,10.5156,168.2496
93,10,SKU00005,9,EUR,2024-01-13,11.55,EUR,11.55,103.95
96,5,SKU00032,50,EUR,2024-01-13,14.76,EUR,14.76,738.0
98,15,SKU00028,9,EUR,2024-01-13,13.68,EUR,13.68,123.12
99,15,SKU00011,26,EUR,2024-01-13,59.39,EUR,59.39,1544.14
101,19,SKU00023,41,EUR,2024-01-14,7.27,EUR,7.27,298.07
103,12,SKU00011,14,EUR,2024-01-14,30.96,EUR,30.96,433.44
108,17,SKU00005,11,EUR,2024-01-15,10.8,EUR,10.8,118.8
109,6,SKU00028,13,EUR,2024-01-15,13.92,EUR,13.92,180.96
113,9,SKU00019,4,EUR,2024-01-15,19.51,EUR,19.51,78.04
118,3,SKU00020,12,EUR,2024-01-16,22.9,EUR,22.9,274.8
122,9,SKU00034,25,EUR,2024-01-17,25.01,EUR,25.01,625.25
126,6,SKU00036,14,EUR,2024-01-17,7.34,EUR,7.34,102.76
133,9,SKU00008,43,EUR,2024-01-18,13.04,EUR,13.04,560.72
137,16,SKU00038,15,EUR,2024-01-19,12.05,EUR,12.05,180.75
140,17,SKU00029,14,EUR,2024-01-19,32.21,EUR,32.21,450.94
142,9,SKU00004,8,EUR,2024-01-19,11.53,EUR,11.53,92.24
147,16,SKU00036,48,USD,2024-01-19,8.02,USD,7.3784,354.1632
151,18,SKU00008,36,EUR,2024-01-20,13.1,EUR,13.1,471.6
158,7,SKU00033,1,EUR,2024-01-21,11.94,EUR,11.94,11.94
161,12,SKU00007,33,EUR,2024-01-22,9.28,EUR,9.28,306.24
166,5,SKU00008,2,EUR,2024-01-22,14.21,EUR,14.21,28.42
167,15,SKU00015,14,EUR,2024-01-23,8.73,EUR,8.73,122.22
170,10,SKU00024,52,EUR,2024-01-23,24.8,EUR,24.8,1289.6
176,17,SKU00039,8,EUR,2024-01-24,9.41,EUR,9.41,75.28
178,1,SKU00031,44,EUR,2024-01-25,12.53,EUR,12.53,551.32
180,19,SKU00018,29,USD,2024-01-25,10.39,USD,9.5588,277.2052
186,7,SKU00034,15,EUR,2024-01-25,24.86,EUR,24.86,372.9
193,13,SKU00027,3,EUR,2024-01-27,8.78,EUR,8.78,26.34
195,8,SKU00019,72,EUR,2024-01-27,19.11,EUR,19.11,1375.92
197,13,SKU00001,7,EUR,2024-01-27,11.21,EUR,11.21,78.47
198,13,SKU00009,11,EUR,2024-01-27,13.19,EUR,13.19,145.09
200,6,SKU00012,24,EUR,2024-01-27,28.1,EUR,28.1,674.4
204,7,SKU00037,13,EUR,2024-01-28,13.24,EUR,13.24,172.12
206,19,SKU00002,28,EUR,2024-01-28,39.18,EUR,39.18,1097.04
207,6,SKU00024,38,EUR,2024-01-29,42.62,EUR,42.62,1619.56
208,1,SKU00016,27,EUR,2024-01-29,10.93,EUR,10.93,295.11
211,7,SKU00005,20,EUR,2024-01-29,11.22,EUR,11.22,224.4
212,4,SKU00023,48,EUR,2024-01-29,7.17,EUR,7.17,344.16
214,15,SKU00012,35,EUR,2024-01-29,27.5,EUR,27.5,962.5
221,6,SKU00003,23,USD,2024-01-30,16.81,USD,15.4652,355.6996
224,1,SKU00037,62,USD,2024-01-30,15.26,USD,14.0392,870.4304
230,3,SKU00027,11,USD,2024-01-31,9.27,USD,8.5284,93.8124
231,2,SKU00005,35,EUR,2024-01-31,10.78,EUR,10.78,377.3
232,3,SKU00019,30,EUR,2024-01-31,19.18,EUR,19.18,575.4
234,5,SKU00020,17,EUR,2024-01-31,23.37,EUR,23.37,397.29
235,5,SKU00020,16,EUR,2024-01-31,23.37,EUR,23.37,373.92
240,5,SKU00013,14,USD,2024-02-01,18.75,USD,17.25,241.5
246,14,SKU00003,13,EUR,2024-02-01,16.13,EUR,16.13,209.69
247,16,SKU00029,19,USD,2024-02-01,32.99,USD,30.3508,576.6652
248,11,SKU00035,17,EUR,2024-02-02,11.75,EUR,11.75,199.75
255,10,SKU00006,8,USD,2024-02-03,26.08,USD,23.9936,191.9488
257,7,SKU00006,8,EUR,2024-02-03,24.98,EUR,24.98,199.84
259,15,SKU00026,77,EUR,2024-02-04,9.45,EUR,9.45,727.65
263,8,SKU00019,3,EUR,2024-02-04,19.11,EUR,19.11,57.33
264,20,SKU00029,7,EUR,2024-02-04,31.15,EUR,31.15,218.05
267,12,SKU00019,29,EUR,2024-02-04,20.46,EUR,20.46,593.34
272,18,SKU00001,12,EUR,2024-02-05,10.48,EUR,10.48,125.76
277,2,SKU00005,74,EUR,2024-02-05,10.78,EUR,10.78,797.72
278,16,SKU00038,14,EUR,2024-02-06,12.05,EUR,12.05,168.7
279,5,SKU00023,13,USD,2024-02-06,7.89,USD,7.2588,94.3644
280,3,SKU00031,26,EUR,2024-02-06,11.64,EUR,11.64,302.64
282,19,SKU00013,13,EUR,2024-02-06,17.39,EUR,17.39,226.07
283,7,SKU00021,16,EUR,2024-02-06,13.62,EUR,13.62,217.92
284,9,SKU00017,18,EUR,2024-02-06,7.49,EUR,7.49,134.82
286,17,SKU00018,7,EUR,2024-02-06,9.17,EUR,9.17,64.19
287,5,SKU00026,43,EUR,2024-02-06,9.38,EUR,9.38,403.34
297,19,SKU00018,16,USD,2024-02-07,10.39,USD,9.5588,152.9408
298,10,SKU00024,9,EUR,2024-02-07,24.8,EUR,24.8,223.2
301,1,SKU00024,50,EUR,2024-02-07,25.12,EUR,25.12,1256.0
311,10,SKU00005,17,EUR,2024-02-09,11.55,EUR,11.55,196.35
316,17,SKU00009,32,EUR,2024-02-10,13.34,EUR,13.34,426.88
325,20,SKU00028,29,USD,2024-02-12,15.41,USD,14.1772,411.1388
329,2,SKU00036,12,EUR,2024-02-12,7.37,EUR,7.37,88.44
333,13,SKU00002,17,USD,2024-02-13,20.83,USD,19.1636,325.7812
335,13,SKU00032,28,EUR,2024-02-13,15.02,EUR,15.02,420.56
336,1,SKU00016,37,EUR,2024-02-13,10.93,EUR,10.93,404.41
338,13,SKU00027,16,EUR,2024-02-14,8.78,EUR,8.78,140.48
340,4,SKU00023,21,EUR,2024-02-14,7.17,EUR,7.17,150.57
345,18,SKU00040,19,EUR,2024-02-14,27.42,EUR,27.42,520.98
346,2,SKU00021,19,EUR,2024-02-15,12.96,EUR,12.96,246.24
347,5,SKU00032,16,EUR,2024-02-15,14.76,EUR,14.76,236.16
353,11,SKU00035,15,EUR,2024-02-16,11.75,EUR,11.75,176.25
355,8,SKU00026,25,EUR,2024-02-16,9.83,EUR,9.83,245.75
360,9,SKU00007,30,EUR,2024-02-17,8.53,EUR,8.53,255.9
362,13,SKU00013,17,EUR,2024-02-17,17.41,EUR,17.41,295.97
364,1,SKU00031,18,EUR,2024-02-17,12.53,EUR,12.53,225.54
365,16,SKU00021,20,USD,2024-02-18,14.19,USD,13.0548,261.096
367,11,SKU00033,10,EUR,2024-02-18,6.96,EUR,6.96,69.6
368,1,SKU00002,18,EUR,2024-02-18,19.57,EUR,19.57,352.26
369,4,SKU00027,17,EUR,2024-02-18,8.55,EUR,8.55,145.35
371,4,SKU00038,61,EUR,2024-02-18,11.63,EUR,11.63,709.43
374,16,SKU00029,19,USD,2024-02-18,32.99,USD,30.3508,576.6652
379,17,SKU00012,40,EUR,2024-02-19,13.97,EUR,13.97,558.8
383,19,SKU00014,9,USD,2024-02-19,23.98,USD,22.0616,198.5544
385,19,SKU00008,10,EUR,2024-02-20,14.28,EUR,14.28,142.8
391,15,SKU00040,29,USD,2024-02-21,29.03,USD,26.7076,774.5204
394,5,SKU00022,2,EUR,2024-02-21,11.35,EUR,11.35,22.7
395,18,SKU00001,39,EUR,2024-02-21,10.48,EUR,10.48,408.72
397,7,SKU00021,102,EUR,2024-02-22,13.62,EUR,13.62,1389.24
399,16,SKU00012,10,USD,2024-02-22,29.77,USD,27.3884,273.884
400,15,SKU00026,26,EUR,2024-02-23,9.45,EUR,9.45,245.7
401,13,SKU00003,13,EUR,2024-02-23,16.58,EUR,16.58,215.54
410,19,SKU00033,42,EUR,2024-02-24,7.33,EUR,7.33,307.86
413,12,SKU00001,42,EUR,2024-02-24,10.99,EUR,10.99,461.58
415,9,SKU00020,27,EUR,2024-02-24,23.82,EUR,23.82,643.14
419,18,SKU00019,9,EUR,2024-02-25,19.84,EUR,19.84,178.56
420,4,SKU00009,56,EUR,2024-02-25,13.69,EUR,13.69,766.64
423,4,SKU00039,6,EUR,2024-02-26,19.09,EUR,19.09,114.54
425,17,SKU00037,44,EUR,2024-02-26,12.97,EUR,12.97,570.68
426,10,SKU00034,6,EUR,2024-02-26,25.89,EUR,25.89,155.34
427,16,SKU00038,16,EUR,2024-02-26,12.05,EUR,12.05,192.8
430,8,SKU00036,25,EUR,2024-02-27,7.31,EUR,7.31,182.75
432,19,SKU00014,33,USD,2024-02-27,23.98,USD,22.0616,728.0328
435,3,SKU00019,17,EUR,2024-02-27,19.18,EUR,19.18,326.06
436,8,SKU00027,69,EUR,2024-02-27,8.49,EUR,8.49,585.81
440,10,SKU00034,16,EUR,2024-02-28,25.89,EUR,25.89,414.24
442,19,SKU00035,9,USD,2024-02-28,25.38,USD,23.3496,210.1464
443,1,SKU00016,29,EUR,2024-02-29,10.93,EUR,10.93,316.97
444,15,SKU00018,50,EUR,2024-02-29,9.96,EUR,9.96,498.0
445,4,SKU00027,16,EUR,2024-02-29,8.55,EUR,8.55,136.8
452,5,SKU00016,15,EUR,2024-03-01,6.56,EUR,6.56,98.4
453,8,SKU00027,5,EUR,2024-03-01,8.49,EUR,8.49,42.45
454,2,SKU00036,19,EUR,2024-03-01,7.37,EUR,7.37,140.03
457,3,SKU00027,42,USD,2024-03-01,9.27,USD,8.5284,358.1928
466,7,SKU00005,12,EUR,2024-03-03,11.22,EUR,11.22,134.64
468,11,SKU00001,32,EUR,2024-03-03,10.48,EUR,10.48,335.36
475,20,SKU00021,38,EUR,2024-03-03,13.84,EUR,13.84,525.92
476,15,SKU00010,6,EUR,2024-03-04,18.08,EUR,18.08,108.48
481,17,SKU00011,14,EUR,2024-03-04,60.6,EUR,60.6,848.4
483,6,SKU00035,15,EUR,2024-03-05,11.86,EUR,11.86,177.9
487,6,SKU00024,59,EUR,2024-03-05,42.62,EUR,42.62,2514.58
495,17,SKU00030,34,EUR,2024-03-06,16.77,EUR,16.77,570.18
496,9,SKU00006,15,EUR,2024-03-06,24.42,EUR,24.42,366.3
498,9,SKU00004,11,EUR,2024-03-06,11.53,EUR,11.53,126.83
508,11,SKU00035,49,EUR,2024-03-07,11.75,EUR,11.75,575.75
515,15,SKU00012,26,EUR,2024-03-08,27.5,EUR,27.5,715.0
516,16,SKU00016,29,EUR,2024-03-08,7.07,EUR,7.07,205.03
518,4,SKU00025,9,EUR,2024-03-09,42.96,EUR,42.96,386.64
520,16,SKU00029,6,USD,2024-03-09,32.99,USD,30.3508,182.1048
521,16,SKU00009,17,EUR,2024-03-09,27.16,EUR,27.16,461.72
524,10,SKU00036,45,EUR,2024-03-09,6.83,EUR,6.83,307.35
525,14,SKU00001,27,EUR,2024-03-09,11.09,EUR,11.09,299.43
528,4,SKU00018,11,EUR,2024-03-09,9.59,EUR,9.59,105.49
530,13,SKU00028,4,USD,2024-03-09,15.71,USD,14.4532,57.8128
533,4,SKU00039,12,EUR,2024-03-10,19.09,EUR,19.09,229.08
534,17,SKU00009,9,EUR,2024-03-10,13.34,EUR,13.34,120.06
541,1,SKU00037,50,USD,2024-03-11,15.26,USD,14.0392,701.96
542,15,SKU00018,20,EUR,2024-03-11,9.96,EUR,9.96,199.2
544,10,SKU00036,4,EUR,2024-03-11,6.83,EUR,6.83,27.32
546,7,SKU00027,33,EUR,2024-03-12,9.26,EUR,9.26,305.58
547,16,SKU00016,14,EUR,2024-03-12,7.07,EUR,7.07,98.98
552,19,SKU00016,72,EUR,2024-03-12,6.61,EUR,6.61,475.92
555,14,SKU00017,21,USD,2024-03-13,8.0,USD,7.36,154.56
561,12,SKU00030,45,EUR,2024-03-13,33.64,EUR,33.64,1513.8
565,11,SKU00022,31,USD,2024-03-14,11.43,USD,10.5156,325.9836
569,6,SKU00012,26,EUR,2024-03-15,28.1,EUR,28.1,730.6
570,18,SKU00040,27,EUR,2024-03-15,27.42,EUR,27.42,740.34
573,12,SKU00037,31,EUR,2024-03-15,6.97,EUR,6.97,216.07
574,2,SKU00021,29,EUR,2024-03-15,12.96,EUR,12.96,375.84
576,15,SKU00040,25,USD,2024-03-15,29.03,USD,26.7076,667.69
578,20,SKU00020,41,EUR,2024-03-15,22.59,EUR,22.59,926.19
579,19,SKU00008,41,EUR,2024-03-16,14.28,EUR,14.28,585.48
580,17,SKU00012,47,EUR,2024-03-16,13.97,EUR,13.97,656.59
581,14,SKU00027,22,USD,2024-03-16,9.33,USD,8.5836,188.8392
582,6,SKU00012,24,EUR,2024-03-16,28.1,EUR,28.1,674.4
583,13,SKU00032,20,EUR,2024-03-16,15.02,EUR,15.02,300.4
584,17,SKU00021,12,EUR,2024-03-16,13.23,EUR,13.23,158.76
592,7,SKU00030,16,EUR,2024-03-17,29.14,EUR,29.14,466.24
594,16,SKU00029,7,USD,2024-03-17,32.99,USD,30.3508,212.4556
596,15,SKU00029,11,USD,2024-03-17,16.36,USD,15.0512,165.5632
597,8,SKU00029,15,EUR,2024-03-18,61.5,EUR,61.5,922.5
598,19,SKU00038,7,USD,2024-03-18,13.37,USD,12.3004,86.1028
601,6,SKU00035,7,EUR,2024-03-18,11.86,EUR,11.86,83.02
603,11,SKU00033,9,EUR,2024-03-18,6.96,EUR,6.96,62.64
605,6,SKU00009,19,EUR,2024-03-19,6.46,EUR,6.46,122.74
607,6,SKU00010,19,EUR,2024-03-19,17.37,EUR,17.37,330.03
608,8,SKU00029,3,EUR,2024-03-19,61.5,EUR,61.5,184.5
609,7,SKU00033,23,EUR,2024-03-19,11.94,EUR,11.94,274.62
615,17,SKU00022,26,EUR,2024-03-20,10.84,EUR,10.84,281.84
617,3,SKU00030,4,EUR,2024-03-20,17.56,EUR,17.56,70.24
621,7,SKU00017,76,EUR,2024-03-20,7.44,EUR,7.44,565.44
622,17,SKU00004,18,EUR,2024-03-21,11.62,EUR,11.62,209.16
629,6,SKU00006,18,EUR,2024-03-21,24.72,EUR,24.72,444.96
631,17,SKU00025,13,EUR,2024-03-21,26.07,EUR,26.07,338.91
632,4,SKU00034,5,EUR,2024-03-21,24.61,EUR,24.61,123.05
635,2,SKU00006,22,EUR,2024-03-22,23.56,EUR,23.56,518.32
637,7,SKU00021,21,EUR,2024-03-22,13.62,EUR,13.62,286.02
639,9,SKU00002,7,EUR,2024-03-22,20.18,EUR,20.18,141.26
641,2,SKU00032,8,EUR,2024-03-22,14.1,EUR,14.1,112.8
642,14,SKU00032,19,EUR,2024-03-22,29.24,EUR,29.24,555.56
644,20,SKU00037,21,EUR,2024-03-23,13.24,EUR,13.24,278.04
647,16,SKU00017,22,EUR,2024-03-23,7.25,EUR,7.25,159.5
654,16,SKU00006,34,USD,2024-03-24,26.27,USD,24.1684,821.7256
656,10,SKU00012,2,EUR,2024-03-24,27.29,EUR,27.29,54.58
657,12,SKU00001,24,EUR,2024-03-24,10.99,EUR,10.99,263.76
658,9,SKU00034,12,EUR,2024-03-25,25.01,EUR,25.01,300.12
663,3,SKU00030,5,EUR,2024-03-25,17.56,EUR,17.56,87.8
668,18,SKU00016,8,EUR,2024-03-26,6.54,EUR,6.54,52.32
669,4,SKU00025,15,EUR,2024-03-26,42.96,EUR,42.96,644.4
670,7,SKU00036,15,EUR,2024-03-26,7.28,EUR,7.28,109.2
672,8,SKU00018,30,EUR,2024-03-26,9.56,EUR,9.56,286.8
673,7,SKU00033,18,EUR,2024-03-26,11.94,EUR,11.94,214.92
676,20,SKU00021,14,EUR,2024-03-26,13.84,EUR,13.84,193.76
679,20,SKU00024,4,EUR,2024-03-27,25.83,EUR,25.83,103.32
681,13,SKU00002,33,USD,2024-03-27,20.83,USD,19.1636,632.3988
683,9,SKU00020,36,EUR,2024-03-27,23.82,EUR,23.82,857.52
689,19,SKU00038,6,USD,2024-03-28,13.37,USD,12.3004,73.8024
691,16,SKU00021,7,USD,2024-03-29,14.19,USD,13.0548,91.3836
693,8,SKU00005,24,EUR,2024-03-29,11.17,EUR,11.17,268.08
695,16,SKU00029,24,USD,2024-03-29,32.99,USD,30.3508,728.4192
696,5,SKU00008,7,EUR,2024-03-29,14.21,EUR,14.21,99.47
699,7,SKU00020,25,EUR,2024-03-29,22.33,EUR,22.33,558.25
703,13,SKU00002,23,USD,2024-03-30,20.83,USD,19.1636,440.7628
706,3,SKU00004,14,USD,2024-03-30,12.64,USD,11.6288,162.8032
709,15,SKU00002,85,USD,2024-03-30,22.69,USD,20.8748,1774.358
714,15,SKU00028,3,EUR,2024-03-31,13.68,EUR,13.68,41.04
717,18,SKU00040,4,EUR,2024-03-31,27.42,EUR,27.42,109.68
718,14,SKU00027,12,USD,2024-03-31,9.33,USD,8.5836,103.0032
721,13,SKU00025,4,EUR,2024-04-01,26.71,EUR,26.71,106.84
724,9,SKU00021,39,EUR,2024-04-01,13.46,EUR,13.46,524.94
725,6,SKU00004,17,EUR,2024-04-02,12.01,EUR,12.01,204.17
727,1,SKU00018,38,EUR,2024-04-02,9.27,EUR,9.27,352.26
728,5,SKU00023,9,USD,2024-04-02,7.89,USD,7.2588,65.3292
734,17,SKU00004,36,EUR,2024-04-04,11.62,EUR,11.62,418.32
735,8,SKU00034,11,USD,2024-04-05,26.18,USD,24.0856,264.9416
740,2,SKU00034,38,EUR,2024-04-05,24.05,EUR,24.05,913.9
744,2,SKU00021,33,EUR,2024-04-06,12.96,EUR,12.96,427.68
745,17,SKU00038,25,EUR,2024-04-06,12.13,EUR,12.13,303.25
746,10,SKU00019,8,EUR,2024-04-06,19.97,EUR,19.97,159.76
749,12,SKU00037,32,EUR,2024-04-06,6.97,EUR,6.97,223.04
750,12,SKU00022,12,EUR,2024-04-06,10.94,EUR,10.94,131.28
751,6,SKU00021,9,USD,2024-04-06,14.15,USD,13.018,117.162
752,9,SKU00029,37,EUR,2024-04-07,30.36,EUR,30.36,1123.32
754,14,SKU00017,22,USD,2024-04-07,8.0,USD,7.36,161.92
765,6,SKU00028,11,EUR,2024-04-09,13.92,EUR,13.92,153.12
766,18,SKU00004,4,USD,2024-04-09,12.6,USD,11.592,46.368
769,9,SKU00004,80,EUR,2024-04-09,11.53,EUR,11.53,922.4
771,6,SKU00028,15,EUR,2024-04-10,13.92,EUR,13.92,208.8
773,6,SKU00011,58,EUR,2024-04-10,58.75,EUR,58.75,3407.5
774,19,SKU00008,16,EUR,2024-04-10,14.28,EUR,14.28,228.48
777,3,SKU00024,13,EUR,2024-04-11,27.06,EUR,27.06,351.78
779,9,SKU00029,69,EUR,2024-04-11,30.36,EUR,30.36,2094.84
780,16,SKU00018,11,EUR,2024-04-11,9.97,EUR,9.97,109.67
782,7,SKU00038,7,USD,2024-04-11,12.93,USD,11.8956,83.2692
783,18,SKU00034,11,USD,2024-04-11,27.2,USD,25.024,275.264
786,11,SKU00008,21,EUR,2024-04-12,13.18,EUR,13.18,276.78
794,18,SKU00040,24,EUR,2024-04-12,27.42,EUR,27.42,658.08
802,5,SKU00004,26,EUR,2024-04-13,11.4,EUR,11.4,296.4
803,13,SKU00002,2,USD,2024-04-13,20.83,USD,19.1636,38.3272
805,16,SKU00009,56,EUR,2024-04-13,27.16,EUR,27.16,1520.96
806,17,SKU00018,9,EUR,2024-04-14,9.17,EUR,9.17,82.53
807,20,SKU00029,10,EUR,2024-04-14,31.15,EUR,31.15,311.5
812,10,SKU00016,4,EUR,2024-04-14,6.63,EUR,6.63,26.52
815,7,SKU00008,26,EUR,2024-04-15,13.93,EUR,13.93,362.18
817,2,SKU00031,60,EUR,2024-04-15,11.84,EUR,11.84,710.4
818,14,SKU00017,12,USD,2024-04-15,8.0,USD,7.36,88.32
825,20,SKU00017,24,EUR,2024-04-15,7.72,EUR,7.72,185.28
829,18,SKU00001,20,EUR,2024-04-16,10.48,EUR,10.48,209.6
830,12,SKU00007,5,EUR,2024-04-17,9.28,EUR,9.28,46.4
831,9,SKU00018,19,EUR,2024-04-17,9.83,EUR,9.83,186.77
833,7,SKU00034,52,EUR,2024-04-17,24.86,EUR,24.86,1292.72
835,12,SKU00019,8,EUR,2024-04-17,20.46,EUR,20.46,163.68
837,13,SKU00015,22,EUR,2024-04-17,9.1,EUR,9.1,200.2
838,15,SKU00011,11,EUR,2024-04-17,59.39,EUR,59.39,653.29
839,3,SKU00031,23,EUR,2024-04-18,11.64,EUR,11.64,267.72
840,20,SKU00022,37,EUR,2024-04-18,10.83,EUR,10.83,400.71
844,5,SKU00008,84,EUR,2024-04-18,14.21,EUR,14.21,1193.64
847,8,SKU00010,15,EUR,2024-04-19,18.28,EUR,18.28,274.2
848,3,SKU00027,19,USD,2024-04-19,9.27,USD,8.5284,162.0396
854,16,SKU00009,8,EUR,2024-04-19,27.16,EUR,27.16,217.28
857,17,SKU00001,12,EUR,2024-04-20,11.36,EUR,11.36,136.32
858,14,SKU00001,23,EUR,2024-04-20,11.09,EUR,11.09,255.07
861,17,SKU00005,12,EUR,2024-04-20,10.8,EUR,10.8,129.6
862,7,SKU00030,11,EUR,2024-04-20,29.14,EUR,29.14,320.54
865,13,SKU00002,8,USD,2024-04-20,20.83,USD,19.1636,153.3088
866,19,SKU00014,18,USD,2024-04-20,23.98,USD,22.0616,397.1088
877,5,SKU00013,21,USD,2024-04-21,18.75,USD,17.25,362.25
882,3,SKU00006,79,USD,2024-04-22,25.64,USD,23.5888,1863.5152
883,7,SKU00006,8,EUR,2024-04-22,24.98,EUR,24.98,199.84
886,10,SKU00012,12,EUR,2024-04-22,27.29,EUR,27.29,327.48
889,16,SKU00009,123,EUR,2024-04-22,27.16,EUR,27.16,3340.68
890,15,SKU00029,52,USD,2024-04-22,16.36,USD,15.0512,782.6624
891,20,SKU00022,47,EUR,2024-04-23,10.83,EUR,10.83,509.01
897,13,SKU00012,157,EUR,2024-04-24,27.59,EUR,27.59,4331.63
904,3,SKU00025,11,EUR,2024-04-24,28.05,EUR,28.05,308.55
908,17,SKU00018,11,EUR,2024-04-25,9.17,EUR,9.17,100.87
912,1,SKU00021,152,EUR,2024-04-25,21.18,EUR,21.18,3219.36
913,3,SKU00007,16,EUR,2024-04-25,8.89,EUR,8.89,142.24
918,16,SKU00036,31,USD,2024-04-26,8.02,USD,7.3784,228.7304
921,16,SKU00019,14,EUR,2024-04-26,19.71,EUR,19.71,275.94
923,5,SKU00027,15,EUR,2024-04-26,9.04,EUR,9.04,135.6
925,19,SKU00030,22,EUR,2024-04-27,16.92,EUR,16.92,372.24
928,13,SKU00001,22,EUR,2024-04-27,11.21,EUR,11.21,246.62
929,7,SKU00033,15,EUR,2024-04-27,11.94,EUR,11.94,179.1
931,10,SKU00027,16,EUR,2024-04-27,9.01,EUR,9.01,144.16
932,17,SKU00022,6,EUR,2024-04-27,10.84,EUR,10.84,65.04
936,3,SKU00009,6,EUR,2024-04-28,13.92,EUR,13.92,83.52
937,19,SKU00023,14,EUR,2024-04-28,7.27,EUR,7.27,101.78
938,15,SKU00028,49,EUR,2024-04-28,13.68,EUR,13.68,670.32
939,17,SKU00025,3,EUR,2024-04-28,26.07,EUR,26.07,78.21
941,9,SKU00019,11,EUR,2024-04-28,19.51,EUR,19.51,214.61
945,1,SKU00016,5,EUR,2024-04-28,10.93,EUR,10.93,54.65
950,13,SKU00013,17,EUR,2024-04-29,17.41,EUR,17.41,295.97
951,17,SKU00005,16,EUR,2024-04-29,10.8,EUR,10.8,172.8
952,17,SKU00025,9,EUR,2024-04-30,26.07,EUR,26.07,234.63
955,4,SKU00022,17,EUR,2024-04-30,11.07,EUR,11.07,188.19
964,10,SKU00019,6,EUR,2024-05-01,19.97,EUR,19.97,119.82
969,8,SKU00034,10,USD,2024-05-01,26.18,USD,24.0856,240.856
971,7,SKU00021,33,EUR,2024-05-01,13.62,EUR,13.62,449.46
972,11,SKU00035,26,EUR,2024-05-01,11.75,EUR,11.75,305.5
975,6,SKU00010,20,EUR,2024-05-01,17.37,EUR,17.37,347.4
977,18,SKU00004,11,USD,2024-05-02,12.6,USD,11.592,127.512
987,19,SKU00035,39,USD,2024-05-03,25.38,USD,23.3496,910.6344
989,5,SKU00020,34,EUR,2024-05-04,23.37,EUR,23.37,794.58
990,9,SKU00008,23,EUR,2024-05-04,13.04,EUR,13.04,299.92
993,14,SKU00027,19,USD,2024-05-04,9.33,USD,8.5836,163.0884
995,5,SKU00008,11,EUR,2024-05-04,14.21,EUR,14.21,156.31
1001,13,SKU00013,22,EUR,2024-05-05,17.41,EUR,17.41,383.02
1007,7,SKU00009,36,EUR,2024-05-05,12.9,EUR,12.9,464.4
1018,7,SKU00030,12,EUR,2024-05-07,29.14,EUR,29.14,349.68
1021,20,SKU00029,20,EUR,2024-05-07,31.15,EUR,31.15,623.0
1025,1,SKU00015,7,EUR,2024-05-08,8.82,EUR,8.82,61.74
1027,13,SKU00003,45,EUR,2024-05-08,16.58,EUR,16.58,746.1
1028,4,SKU00034,12,EUR,2024-05-08,24.61,EUR,24.61,295.32
1037,10,SKU00024,24,EUR,2024-05-10,24.8,EUR,24.8,595.2
1038,4,SKU00022,21,EUR,2024-05-10,11.07,EUR,11.07,232.47
1044,13,SKU00034,22,EUR,2024-05-11,25.92,EUR,25.92,570.24
1047,12,SKU00011,15,EUR,2024-05-11,30.96,EUR,30.96,464.4
1049,15,SKU00011,11,EUR,2024-05-12,59.39,EUR,59.39,653.29
1058,15,SKU00003,13,USD,2024-05-12,18.09,USD,16.6428,216.3564
1062,12,SKU00019,3,EUR,2024-05-13,20.46,EUR,20.46,61.38
1063,14,SKU00001,14,EUR,2024-05-13,11.09,EUR,11.09,155.26
1065,17,SKU00024,16,EUR,2024-05-14,26.24,EUR,26.24,419.84
1066,19,SKU00038,17,USD,2024-05-14,13.37,USD,12.3004,209.1068
1067,7,SKU00037,32,EUR,2024-05-14,13.24,EUR,13.24,423.68
1068,4,SKU00014,16,EUR,2024-05-14,23.0,EUR,23.0,368.0
1069,1,SKU00024,13,EUR,2024-05-15,25.12,EUR,25.12,326.56
1073,7,SKU00014,29,EUR,2024-05-15,23.89,EUR,23.89,692.81
1074,6,SKU00011,16,EUR,2024-05-15,58.75,EUR,58.75,940.0
1078,7,SKU00039,68,USD,2024-05-16,19.92,USD,18.3264,1246.1952
1080,16,SKU00012,10,USD,2024-05-17,29.77,USD,27.3884,273.884
1087,8,SKU00034,28,USD,2024-05-18,26.18,USD,24.0856,674.3968
